;Ürün Kodu;Marka;Seri;Model;Araç Yılı;Kilometre;Vites Tipi;Yakıt Tipi;Kasa Tipi;Renk;Motor Hacmi;Motor Gücü;Çekiş Tipi;Ortalama Yakıt Tüketimi;Depo Hacmi;Boya/Değişen Bilgisi;Fiyat
1387;23704911;Ford;Mondeo;1.5 Titanium;2016;109.000 km;Otomatik;Benzin;Sedan;Beyaz;1498 cc;160 hp;Önden Çekiş;6,3 lt;62 lt;Belirtilmemiş;1.110.000
1388;23704496;Ford;Fiesta;1.5 TDCi Trend X;2017;56.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Tamamı orjinal;699.900
1389;23704606;Ford;Focus;1.5 TDCi Trend X;2015;118.000 km;Yarı Otomatik;Dizel;Sedan;Füme;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;Tamamı orjinal;955.000
1390;23704701;Ford;Focus;1.6 Trend X;2015;72.000 km;Düz;Benzin;Sedan;Beyaz;1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;Belirtilmemiş;810.000
1391;23510661;Ford;C-Max;1.8 TDCi Trend;2012;81.264 km;Düz;Dizel;MPV;Kahverengi;1753 cc;115 hp;Önden Çekiş;5,4 lt;55 lt;Belirtilmemiş;700.000
1392;23704642;Ford;Focus;1.6 Ti-VCT Trend X;2014;85.500 km;Yarı Otomatik;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Belirtilmemiş;759.000
1393;23703315;Ford;C-Max;1.8 TDCi Trend;2012;240.000 km;Düz;Dizel;MPV;Gri (Gümüş);1753 cc;115 hp;Önden Çekiş;5,4 lt;55 lt;Belirtilmemiş;445.000
1394;23355497;Ford;Focus;1.5 TDCi Trend X;2019;128.000 km;Otomatik;Dizel;Sedan;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;2 değişen, 2 boyalı;935.000
1395;23703586;Ford;Focus;1.6 TDCi Style;2012;98.000 km;Düz;Dizel;Hatchback/5;Siyah;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;720.000
1396;23704173;Ford;Focus;1.5 TDCi Style;2016;160.000 km;Yarı Otomatik;Dizel;Sedan;Siyah;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;1 değişen, 1 boyalı;825.000
1397;23704129;Ford;Fiesta;1.4 TDCi Trend;2010;230.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;2 değişen, 1 boyalı;455.000
1398;23704019;Ford;Fiesta;1.4 TDCi Trend;2011;204.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;1 değişen, 1 boyalı;455.000
1399;23354687;Ford;Focus;1.6 TDCi Trend X;2013;180.000 km;Düz;Dizel;Hatchback/5;Gri;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;2 boyalı;700.000
1401;23703900;Ford;Fiesta;1.4 TDCi Titanium;2012;218.600 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;1 değişen, 4 boyalı;460.000
1402;23703525;Ford;Fiesta;1.4 Titanium;2011;56.000 km;Düz;Benzin;Hatchback/5;Gri;1388 cc;96 hp;Önden Çekiş;5,7 lt;42 lt;1 boyalı;620.000
1403;23703646;Ford;Fiesta;1.25 My Fiesta;2012;112.300 km;Düz;Benzin;Hatchback/5;Gri (metalik);1242 cc;82 hp;Önden Çekiş;5,7 lt;42 lt;Belirtilmemiş;500.000
1404;23703238;Ford;Fiesta;1.4 TDCi Titanium X;2012;273.500 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Tamamı orjinal;495.000
1405;23699290;Ford;Fiesta;1.4 TDCi Trend;2011;66.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;1 değişen, 1 boyalı;600.000
1406;23703662;Ford;Focus;1.6 TDCi Trend X;2015;180.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;1 boyalı;785.000
1407;23703281;Ford;Fiesta;1.5 TDCi Trend;2013;167.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;1 değişen;548.000
1408;23702997;Ford;Fiesta;1.4 TDCi Titanium X;2012;142.421 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;1 değişen;585.000
1409;23703396;Ford;Fiesta;1.4 TDCi Trend;2010;210.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Tamamı orjinal;440.000
1410;23700969;Ford;Focus;1.6 Comfort;2010;197.000 km;Düz;LPG & Benzin;Sedan;Gri (Gümüş);1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;1 boyalı;610.000
1411;23699540;Ford;Fiesta;1.5 TDCi Trend X;2014;181.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Belirtilmemiş;605.000
1412;22601311;Ford;Fiesta;1.25 Trend;2013;185.000 km;Düz;LPG & Benzin;Hatchback/3;Beyaz;1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;1 değişen, 4 boyalı;475.000
1413;22935997;Ford;Focus;1.5 TDCi Titanium;2015;169.900 km;Yarı Otomatik;Dizel;Sedan;Gri (titanyum);1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;2 değişen, 3 boyalı;850.000
1414;23702522;Ford;Fiesta;1.5 TDCi Titanium X;2013;159.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;1 boyalı;635.000
1415;23700344;Ford;Fiesta;1.25 Trend;2013;113.500 km;Düz;LPG & Benzin;Hatchback/5;Beyaz;1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;1 değişen, 2 boyalı;580.000
1416;23702499;Ford;Fiesta;1.5 TDCi Trend;2013;226.000 km;Düz;Dizel;Hatchback/5;Gri;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;2 değişen;460.000
1417;23702798;Ford;C-Max;1.6 TDCi Titanium;2015;52.000 km;Düz;Dizel;MPV;Beyaz;1560 cc;115 hp;Önden Çekiş;4,5 lt;53 lt;Belirtilmemiş;905.000
1418;23702396;Ford;Fiesta;1.4 TDCi Titanium X;2010;205.000 km;Düz;Dizel;Hatchback/5;Gri (metalik);1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Tamamı orjinal;630.000
1419;23340095;Ford;Focus;1.6 TDCi Trend X;2016;147.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;3 değişen, 2 boyalı;810.000
1420;23700857;Ford;Fiesta;1.4 TDCi Titanium;2011;154.000 km;Düz;Dizel;Hatchback/5;Gri;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;2 değişen, 11 boyalı;500.000
1421;23699351;Ford;Focus;1.6 Ti-VCT Titanium;2013;163.000 km;Yarı Otomatik;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;2 boyalı;745.000
1422;23701243;Ford;Focus;1.6 TDCi Trend X;2012;150.300 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;730.000
1423;23700663;Ford;Fiesta;1.5 TDCi Trend;2013;109.000 km;Düz;Dizel;Hatchback/5;Gri;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Tamamı orjinal;600.000
1424;23701442;Ford;Focus;1.6 TDCi Titanium;2012;182.000 km;Düz;Dizel;Hatchback/5;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;8 boyalı;490.000
1425;23700533;Ford;Focus;1.6 TDCi Titanium;2013;149.000 km;Düz;Dizel;Sedan;Gri (titanyum);1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;715.500
1426;23699556;Ford;C-Max;1.6 TDCi Titanium X;2011;139.000 km;Düz;Dizel;MPV;Beyaz;1560 cc;115 hp;Önden Çekiş;4,6 lt;53 lt;Tamamı orjinal;755.000
1427;23700241;Ford;Fiesta;1.4 TDCi Titanium X;2010;191.000 km;Düz;Dizel;Hatchback/5;Lacivert;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;4 değişen, 2 boyalı;455.000
1428;23702538;Ford;Fiesta;1.4 Titanium X;2011;64.666 km;Otomatik;Benzin;Hatchback/5;Gri;1388 cc;96 hp;Önden Çekiş;6,5 lt;42 lt;7 boyalı;573.000
1430;23702476;Ford;Fiesta;1.6 Titanium;2017;95.000 km;Yarı Otomatik;Benzin;Hatchback/5;Beyaz;1596 cc;105 hp;Önden Çekiş;5,9 lt;42 lt;2 değişen;640.000
1431;23702083;Ford;C-Max;1.6 TDCi Titanium;2013;175.000 km;Düz;Dizel;MPV;Kahverengi;1560 cc;115 hp;Önden Çekiş;4,6 lt;53 lt;Tamamı orjinal;665.000
1432;23357778;Ford;Focus;1.6 TDCi Titanium X;2010;220.000 km;Düz;Dizel;Sedan;Füme;1560 cc;110 hp;Önden Çekiş;4,5 lt;55 lt;Belirtilmemiş;655.000
1433;23698114;Ford;C-Max;1.6 TDCi Titanium X;2011;227.000 km;Düz;Dizel;MPV;Siyah;1560 cc;115 hp;Önden Çekiş;4,6 lt;53 lt;Belirtilmemiş;668.000
1434;23702143;Ford;Fiesta;1.4 TDCi Titanium;2011;173.540 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;1 değişen, 4 boyalı;495.000
1435;23701609;Ford;Focus;1.6 Ti-VCT Style;2012;169.000 km;Yarı Otomatik;LPG & Benzin;Station wagon;Kahverengi;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;1 değişen, 2 boyalı;663.500
1436;23701168;Ford;Focus;1.5 Ti-VCT Trend X;2020;16.900 km;Düz;Benzin;Hatchback/5;Gri (metalik);1497 cc;123 hp;Önden Çekiş;5,8 lt;52 lt;Belirtilmemiş;949.000
1437;23700803;Ford;Fiesta;1.6 Titanium;2013;190.000 km;Yarı Otomatik;LPG & Benzin;Hatchback/5;Gri (Gümüş);1596 cc;105 hp;Önden Çekiş;5,9 lt;42 lt;Belirtilmemiş;530.000
1438;23557254;Ford;Fiesta;1.4 Titanium;2011;67.500 km;Otomatik;Benzin;Hatchback/5;Siyah;1388 cc;96 hp;Önden Çekiş;6,5 lt;42 lt;Tamamı orjinal;602.000
1439;23556036;Ford;Focus;1.6 TDCi Trend X;2014;177.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Belirtilmemiş;655.000
1440;23554072;Ford;Focus;1.5 TDCi Trend X;2018;118.000 km;Otomatik;Dizel;Sedan;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;Tamamı orjinal;935.000
1441;23552985;Ford;Mondeo;1.5 Titanium;2016;163.000 km;Otomatik;Benzin;Sedan;Siyah;1498 cc;160 hp;Önden Çekiş;6,3 lt;62 lt;Tamamı orjinal;915.000
1442;23552403;Ford;Focus;1.6 Ti-VCT Titanium;2012;114.000 km;Yarı Otomatik;LPG & Benzin;Hatchback/5;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;2 boyalı;685.000
1443;23400325;Ford;Fiesta;1.6 Titanium;2017;69.000 km;Yarı Otomatik;Benzin;Hatchback/5;Beyaz;1596 cc;105 hp;Önden Çekiş;5,9 lt;42 lt;Tamamı orjinal;855.000
1444;23552780;Ford;Focus;1.6 TDCi Style;2014;219.000 km;Düz;Dizel;Hatchback/5;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;3 değişen, 3 boyalı;585.000
1445;23266624;Ford;Focus;1.5 TDCi Trend X;2015;210.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;2 boyalı;720.000
1446;22838808;Ford;Fiesta;1.25 Trend X;2017;70.000 km;Düz;Benzin;Hatchback/5;Gri (Gümüş);1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;Tamamı orjinal;683.000
1447;21200273;Ford;C-Max;1.6 TDCi Titanium Grand;2012;138.000 km;Düz;Dizel;MPV;Siyah;1560 cc;115 hp;Önden Çekiş;4,9 lt;60 lt;Belirtilmemiş;775.000
1449;23555417;Ford;Focus;1.5 TDCi Titanium;2016;227.000 km;Yarı Otomatik;Dizel;Sedan;Gri (Gümüş);1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;1 değişen, 4 boyalı;738.000
1450;23271535;Ford;Focus;1.5 TDCi Trend X;2019;162.000 km;Otomatik;Dizel;Station wagon;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;Belirtilmemiş;1.025.000
1451;23121912;Ford;Focus;1.6 TDCi Titanium;2013;162.000 km;Düz;Dizel;Station wagon;Kahverengi;1560 cc;115 hp;Önden Çekiş;5,3 lt;53 lt;Belirtilmemiş;585.000
1453;22668775;Ford;Focus;1.6 TDCi Style;2015;154.000 km;Düz;Dizel;Sedan;Gri;1560 cc;115 hp;Önden Çekiş;4,5 lt;55 lt;1 değişen;750.000
1454;23299499;Ford;Focus;1.6 Ti-VCT Trend X;2015;56.000 km;Düz;Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Belirtilmemiş;815.000
1455;23699252;Ford;Focus;1.6 TDCi Trend X;2010;232.500 km;Düz;Dizel;Sedan;Gri (Gümüş);1560 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;Tamamı orjinal;680.000
1457;23694425;Ford;Focus;1.6 TDCi Comfort;2012;189.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;1 boyalı;715.000
1458;23699206;Ford;Fiesta;1.4 TDCi Trend;2012;250.000 km;Düz;Dizel;Hatchback/5;Beyaz;1399 cc;70 hp;Önden Çekiş;4,3 lt;45 lt;2 değişen, 1 boyalı;415.000
1459;23699165;Ford;Focus;1.6 Ti-VCT Titanium;2010;271.000 km;Düz;LPG & Benzin;Hatchback/5;Siyah;1596 cc;115 hp;Önden Çekiş;6,6 lt;55 lt;3 boyalı;650.000
1460;23694557;Ford;Focus;1.6 TDCi Titanium;2013;121.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;2 boyalı;765.000
1462;23698610;Ford;Focus;1.6 Ti-VCT Trend X;2012;151.000 km;Yarı Otomatik;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Belirtilmemiş;710.000
1463;22927818;Ford;Focus;1.6 TDCi Trend X;2014;149.000 km;Düz;Dizel;Sedan;Gri (Gümüş);1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;760.000
1464;23698602;Ford;Fiesta;1.4 TDCi Titanium X;2012;205.000 km;Düz;Dizel;Hatchback/5;Siyah;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;534.000
1465;23694918;Ford;Focus;1.6 TDCi Comfort;2012;214.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;570.000
1466;23698099;Ford;Focus;1.6 Titanium X;2010;57.000 km;Otomatik;Benzin;Hatchback/5;Füme;1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;Belirtilmemiş;665.000
1467;23697383;Ford;Fiesta;1.4 TDCi Titanium;2010;194.000 km;Düz;Dizel;Hatchback/5;Gri (titanyum);1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;465.000
1468;23696591;Ford;Focus;1.6 Ti-VCT Trend X;2015;77.000 km;Düz;LPG & Benzin;Hatchback/5;Beyaz;1596 cc;125 hp;Önden Çekiş;5,9 lt;55 lt;Belirtilmemiş;820.000
1469;23693767;Ford;Focus;1.5 TDCi Trend X;2017;61.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;Belirtilmemiş;905.000
1470;23697301;Ford;Focus;1.6 Ti-VCT Style;2014;115.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;2 boyalı;818.000
1471;23697440;Ford;Focus;1.6 TDCi Trend X;2017;117.200 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;1 değişen, 2 boyalı;740.000
1472;23695450;Ford;B-Max;1.5 TDCi Titanium;2012;84.750 km;Düz;Dizel;MPV;Gri (titanyum);1498 cc;75 hp;Önden Çekiş;4,1 lt;48 lt;Tamamı orjinal;640.000
1473;23696797;Ford;Focus;1.6 TDCi Style;2016;142.000 km;Düz;Dizel;Sedan;Gri (Gümüş);1560 cc;115 hp;Önden Çekiş;4,5 lt;55 lt;Belirtilmemiş;785.000
1474;23697529;Ford;Fiesta;1.25 My Fiesta;2010;113.000 km;Düz;Benzin;Hatchback/5;Beyaz;1242 cc;82 hp;Önden Çekiş;5,7 lt;42 lt;3 boyalı;460.000
1475;23697803;Ford;Fiesta;1.4 Titanium X;2011;114.000 km;Düz;LPG & Benzin;Hatchback/5;Siyah;1388 cc;96 hp;Önden Çekiş;5,7 lt;42 lt;9 boyalı;508.000
1476;23694006;Ford;Focus;1.6 Ti-VCT Titanium;2015;117.000 km;Yarı Otomatik;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6,3 lt;55 lt;Tamamı orjinal;920.000
1477;23696728;Ford;Fiesta;1.4 TDCi Trend;2011;180.000 km;Düz;Dizel;Hatchback/5;Gri;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;2 değişen, 2 boyalı;450.000
1478;23696809;Ford;Focus;1.5 TDCi Titanium;2018;51.000 km;Otomatik;Dizel;Sedan;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;Belirtilmemiş;1.100.000
1479;23693916;Ford;Fiesta;1.4 TDCi Titanium X;2012;160.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;3 boyalı;565.000
1480;22504800;Ford;Mondeo;1.6 TDCi Trend;2013;195.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,9 lt;70 lt;Tamamı orjinal;660.000
1481;23693698;Ford;Focus;1.6 Comfort;2011;294.000 km;Otomatik;LPG & Benzin;Hatchback/5;Füme;1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;2 boyalı;600.000
1482;23694403;Ford;Focus;1.6 TDCi Trend;2010;267.000 km;Düz;Dizel;Sedan;Füme;1560 cc;110 hp;Önden Çekiş;4,5 lt;55 lt;Belirtilmemiş;600.000
1483;23696000;Ford;Focus;1.6 TDCi Titanium;2015;148.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;55 lt;Tamamı orjinal;809.000
1484;23693712;Ford;Mondeo;2.0 TDCi Titanium;2012;290.000 km;Yarı Otomatik;Dizel;Sedan;Siyah;1997 cc;163 hp;Önden Çekiş;5,6 lt;70 lt;Belirtilmemiş;700.000
1486;23696660;Ford;Focus;1.6 TDCi Trend X;2015;149.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;2 boyalı;780.000
1487;23278236;Ford;Fiesta;1.5 TDCi Titanium X;2013;156.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;2 değişen, 5 boyalı;549.000
1488;23694441;Ford;Focus;1.6 TDCi Titanium;2011;218.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;1 boyalı;550.000
1489;23351590;Ford;Focus;1.5 TDCi Titanium;2020;101.000 km;Otomatik;Dizel;Sedan;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;Belirtilmemiş;1.199.000
1490;23694654;Ford;Focus;1.6 Ti-VCT Titanium;2011;122.000 km;Düz;LPG & Benzin;Sedan;Gri (Gümüş);1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;2 değişen, 2 boyalı;710.000
1491;23692933;Ford;Fiesta;1.5 TDCi Trend;2014;139.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Tamamı orjinal;650.000
1492;23696182;Ford;Fiesta;1.6 Titanium;2014;108.000 km;Yarı Otomatik;Benzin;Hatchback/5;Beyaz;1596 cc;105 hp;Önden Çekiş;5,9 lt;42 lt;Belirtilmemiş;725.000
1493;23694360;Ford;Focus;1.6 Ti-VCT Style;2015;71.000 km;Düz;Benzin;Sedan;Gri (metalik);1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;1 değişen, 1 boyalı;819.000
1494;23696363;Ford;Fiesta;1.5 TDCi Titanium;2014;130.000 km;Düz;Dizel;Hatchback/5;Beyaz;1498 cc;75 hp;Önden Çekiş;3,7 lt;42 lt;Belirtilmemiş;640.000
1495;23346655;Ford;Focus;1.6 TDCi Style;2012;160.000 km;Düz;Dizel;Hatchback/5;Kırmızı;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;2 değişen, 2 boyalı;638.000
1496;23344876;Ford;Focus;1.6 TDCi Style;2015;95.000 km;Düz;Dizel;Sedan;Siyah;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;800.000
1497;23694694;Ford;Focus;1.5 TDCi Trend X;2016;133.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;Tamamı orjinal;845.000
1498;23572111;Ford;Focus;1.6 Collection;2011;146.000 km;Otomatik;LPG & Benzin;Hatchback/5;Gri;1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;Belirtilmemiş;585.000
1499;23695409;Ford;Focus;1.6 TDCi Trend X;2014;139.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;95 hp;Önden Çekiş;4,5 lt;53 lt;Tamamı orjinal;725.000
1501;23695646;Ford;Fiesta;1.25 Trend X;2016;102.100 km;Düz;Benzin;Hatchback/5;Beyaz;1242 cc;82 hp;Önden Çekiş;5,2 lt;42 lt;1 değişen;650.000
1502;23693653;Ford;Focus;1.6 TDCi Style;2012;201.028 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;Tamamı orjinal;730.000
1503;23695298;Ford;Focus;1.6 Ti-VCT Trend X;2017;66.780 km;Düz;Benzin;Sedan;Gri (Gümüş);1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Belirtilmemiş;885.000
1504;23694026;Ford;Focus;1.6 TDCi Trend X;2014;185.000 km;Düz;Dizel;Sedan;Gri;1560 cc;95 hp;Önden Çekiş;4,2 lt;53 lt;10 boyalı;660.000
1505;23694982;Ford;Fiesta;1.6 Titanium;2013;79.500 km;Yarı Otomatik;Benzin;Hatchback/5;Beyaz;1596 cc;105 hp;Önden Çekiş;5,9 lt;42 lt;1 değişen;690.000
1506;23695459;Ford;Focus;1.6 Comfort;2011;155.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1596 cc;100 hp;Önden Çekiş;6,7 lt;55 lt;Belirtilmemiş;540.000
1507;23694142;Ford;Focus;1.5 TDCi Trend X;2016;130.000 km;Yarı Otomatik;Dizel;Sedan;Beyaz;1499 cc;120 hp;Önden Çekiş;4,2 lt;55 lt;Tamamı orjinal;850.000
1508;23693392;Ford;Fiesta;1.4 Trend;2010;189.000 km;Otomatik;Benzin;Hatchback/5;Gri;1388 cc;96 hp;Önden Çekiş;6,5 lt;42 lt;9 boyalı;550.000
1509;23692554;Ford;Focus;1.6 TDCi Trend X;2010;95.339 km;Düz;Dizel;Station wagon;Gri (Gümüş);1560 cc;90 hp;Önden Çekiş;4,7 lt;55 lt;4 boyalı;599.000
1511;23422337;Ford;Focus;1.6 TDCi Style;2016;104.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,5 lt;55 lt;Tamamı orjinal;799.000
1512;23549694;Ford;Fiesta;1.4 Titanium;2011;83.500 km;Otomatik;Benzin;Hatchback/5;Siyah;1388 cc;96 hp;Önden Çekiş;6,5 lt;42 lt;3 değişen, 1 boyalı;619.500
1513;22866738;Ford;Focus;1.5 TDCi Trend X;2020;62.000 km;Otomatik;Dizel;Sedan;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;Tamamı orjinal;1.089.000
1514;23550834;Ford;Focus;1.6 Ti-VCT Style;2015;119.500 km;Yarı Otomatik;LPG & Benzin;Hatchback/5;Beyaz;1596 cc;125 hp;Önden Çekiş;6,3 lt;55 lt;Belirtilmemiş;852.000
1515;23549648;Ford;Focus;1.6 TDCi Titanium;2012;133.500 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;785.000
1516;23546921;Ford;Fiesta;1.4 TDCi Trend;2011;244.000 km;Düz;Dizel;Hatchback/5;Gri (Gümüş);1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;455.000
1517;23258667;Ford;Focus;1.6 Ti-VCT Titanium;2017;64.000 km;Düz;LPG & Benzin;Sedan;Beyaz;1596 cc;125 hp;Önden Çekiş;6 lt;55 lt;Tamamı orjinal;998.000
1518;23089997;Ford;C-Max;1.6 TDCi Titanium;2013;183.000 km;Düz;Dizel;MPV;Siyah;1560 cc;115 hp;Önden Çekiş;4,6 lt;53 lt;3 boyalı;619.000
1519;23089933;Ford;Focus;1.5 TDCi Trend X;2019;152.500 km;Otomatik;Dizel;Sedan;Beyaz;1500 cc;120 hp;Önden Çekiş;4,3 lt;47 lt;1 değişen, 1 boyalı;905.000
1520;23550242;Ford;Fiesta;1.4 TDCi Titanium;2011;155.000 km;Düz;Dizel;Hatchback/5;Kırmızı;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Tamamı orjinal;540.000
1521;23292431;Ford;Focus;1.5 Ti-VCT Titanium;2019;77.000 km;Otomatik;Benzin;Sedan;Beyaz;1497 cc;123 hp;Önden Çekiş;6,5 lt;52 lt;Tamamı orjinal;1.035.000
1522;23269351;Ford;Fiesta;1.6 Titanium;2014;120.106 km;Yarı Otomatik;Benzin;Hatchback/5;Siyah;1596 cc;105 hp;Önden Çekiş;5,9 lt;42 lt;2 boyalı;729.750
1523;23265857;Ford;B-Max;1.6 Titanium;2014;52.000 km;Yarı Otomatik;Benzin;MPV;Siyah;1596 cc;105 hp;Önden Çekiş;6,2 lt;48 lt;Tamamı orjinal;795.000
1524;23265411;Ford;Fiesta;1.4 TDCi Trend;2012;208.000 km;Düz;Dizel;Hatchback/5;Beyaz;1398 cc;70 hp;Önden Çekiş;4,2 lt;45 lt;Belirtilmemiş;525.000
1525;23105632;Ford;Focus;1.6 TDCi Style;2013;128.000 km;Düz;Dizel;Sedan;Beyaz;1560 cc;115 hp;Önden Çekiş;4,2 lt;53 lt;Belirtilmemiş;735.000
